precision,metric,accepted,coverage,risk,threshold
q2,mean_nll,50,0.9259259259259259,0.4,0.14203581119531866
q2,mean_nll,51,0.9444444444444444,0.4117647058823529,0.16620785501530513
q2,mean_nll,52,0.9629629629629629,0.4230769230769231,0.19706121424072293
q2,mean_nll,53,0.9814814814814815,0.4339622641509434,0.20753102279779526
q2,mean_nll,54,1.0,0.4444444444444444,0.35396631288720765
q4,dsde,1,0.016666666666666666,0.0,0.0
q4,dsde,2,0.03333333333333333,0.0,0.0
q4,dsde,3,0.05,0.3333333333333333,0.0
q4,dsde,4,0.06666666666666667,0.25,0.0
q4,dsde,5,0.08333333333333333,0.2,0.0
q4,dsde,6,0.1,0.3333333333333333,0.0
q4,dsde,7,0.11666666666666667,0.2857142857142857,0.0
q4,dsde,8,0.13333333333333333,0.25,0.0
q4,dsde,9,0.15,0.2222222222222222,0.0
q4,dsde,10,0.16666666666666666,0.2,0.0
q4,dsde,11,0.18333333333333332,0.18181818181818182,0.0
q4,dsde,12,0.2,0.16666666666666666,0.0
q4,dsde,13,0.21666666666666667,0.15384615384615385,0.0
q4,dsde,14,0.23333333333333334,0.14285714285714285,0.0
q4,dsde,15,0.25,0.13333333333333333,0.0
q4,dsde,16,0.26666666666666666,0.1875,0.0
q4,dsde,17,0.2833333333333333,0.23529411764705882,0.0
q4,dsde,18,0.3,0.2222222222222222,0.0
q4,dsde,19,0.31666666666666665,0.2631578947368421,0.0
q4,dsde,20,0.3333333333333333,0.25,0.0
q4,dsde,21,0.35,0.23809523809523808,0.0
q4,dsde,22,0.36666666666666664,0.22727272727272727,0.0
q4,dsde,23,0.38333333333333336,0.21739130434782608,0.0
q4,dsde,24,0.4,0.20833333333333334,0.0
q4,dsde,25,0.4166666666666667,0.2,0.0
q4,dsde,26,0.43333333333333335,0.19230769230769232,0.0
q4,dsde,27,0.45,0.2222222222222222,0.0
q4,dsde,28,0.4666666666666667,0.21428571428571427,0.0
q4,dsde,29,0.48333333333333334,0.2413793103448276,0.0
q4,dsde,30,0.5,0.23333333333333334,0.0
q4,dsde,31,0.5166666666666667,0.25806451612903225,0.0
q4,dsde,32,0.5333333333333333,0.25,0.0
q4,dsde,33,0.55,0.24242424242424243,0.0
q4,dsde,34,0.5666666666666667,0.23529411764705882,0.0
q4,dsde,35,0.5833333333333334,0.22857142857142856,0.0
q4,dsde,36,0.6,0.2222222222222222,0.0
q4,dsde,37,0.6166666666666667,0.21621621621621623,0.0
q4,dsde,38,0.6333333333333333,0.21052631578947367,0.0
q4,dsde,39,0.65,0.20512820512820512,0.0
q4,dsde,40,0.6666666666666666,0.2,0.0
q4,dsde,41,0.6833333333333333,0.1951219512195122,0.0
q4,dsde,42,0.7,0.19047619047619047,0.0
q4,dsde,43,0.7166666666666667,0.18604651162790697,0.02809224318658281
q4,dsde,44,0.7333333333333333,0.20454545454545456,0.029166666666666667
q4,dsde,45,0.75,0.2222222222222222,0.03529468318140193
q4,dsde,46,0.7666666666666667,0.2391304347826087,0.050588409057322314
q4,dsde,47,0.7833333333333333,0.2553191489361702,0.08019607843137255
q4,dsde,48,0.8,0.2708333333333333,0.1
q4,dsde,49,0.8166666666666667,0.2857142857142857,0.1026823921246232
q4,dsde,50,0.8333333333333334,0.3,0.13333333333333333
q4,dsde,51,0.85,0.3137254901960784,0.13999999999999999
q4,dsde,52,0.8666666666666667,0.3269230769230769,0.2
q4,dsde,53,0.8833333333333333,0.33962264150943394,0.2024695917896479
q4,dsde,54,0.9,0.3333333333333333,0.3333333333333333
q4,dsde,55,0.9166666666666666,0.34545454545454546,0.4
q4,dsde,56,0.9333333333333333,0.35714285714285715,0.6
q4,dsde,57,0.95,0.3684210526315789,0.6395716246047373
q4,dsde,58,0.9666666666666667,0.3793103448275862,0.6438888888888888
q4,dsde,59,0.9833333333333333,0.3898305084745763,0.66
q4,dsde,60,1.0,0.4,0.8
q4,sde,1,0.016666666666666666,0.0,0.0
q4,sde,2,0.03333333333333333,0.0,0.0
q4,sde,3,0.05,0.3333333333333333,0.0
q4,sde,4,0.06666666666666667,0.25,0.0
q4,sde,5,0.08333333333333333,0.2,0.0
q4,sde,6,0.1,0.3333333333333333,0.0
q4,sde,7,0.11666666666666667,0.2857142857142857,0.0
q4,sde,8,0.13333333333333333,0.25,0.0
q4,sde,9,0.15,0.2222222222222222,0.0
q4,sde,10,0.16666666666666666,0.2,0.0
q4,sde,11,0.18333333333333332,0.18181818181818182,0.0
q4,sde,12,0.2,0.16666666666666666,0.0
q4,sde,13,0.21666666666666667,0.15384615384615385,0.0
q4,sde,14,0.23333333333333334,0.14285714285714285,0.0
q4,sde,15,0.25,0.13333333333333333,0.0
q4,sde,16,0.26666666666666666,0.1875,0.0
q4,sde,17,0.2833333333333333,0.23529411764705882,0.0
q4,sde,18,0.3,0.2222222222222222,0.0
q4,sde,19,0.31666666666666665,0.2631578947368421,0.0
q4,sde,20,0.3333333333333333,0.25,0.0
q4,sde,21,0.35,0.23809523809523808,0.0
q4,sde,22,0.36666666666666664,0.22727272727272727,0.0
q4,sde,23,0.38333333333333336,0.21739130434782608,0.0
q4,sde,24,0.4,0.20833333333333334,0.0
q4,sde,25,0.4166666666666667,0.2,0.0
q4,sde,26,0.43333333333333335,0.19230769230769232,0.0
q4,sde,27,0.45,0.2222222222222222,0.0
q4,sde,28,0.4666666666666667,0.21428571428571427,0.0
q4,sde,29,0.48333333333333334,0.2413793103448276,0.0
q4,sde,30,0.5,0.23333333333333334,0.0
q4,sde,31,0.5166666666666667,0.25806451612903225,0.0
q4,sde,32,0.5333333333333333,0.25,0.0
q4,sde,33,0.55,0.24242424242424243,0.0
q4,sde,34,0.5666666666666667,0.23529411764705882,0.0
q4,sde,35,0.5833333333333334,0.22857142857142856,0.0
q4,sde,36,0.6,0.2222222222222222,0.0
q4,sde,37,0.6166666666666667,0.21621621621621623,0.0
q4,sde,38,0.6333333333333333,0.21052631578947367,0.0
q4,sde,39,0.65,0.20512820512820512,0.0
q4,sde,40,0.6666666666666666,0.2,0.0
q4,sde,41,0.6833333333333333,0.1951219512195122,0.0
q4,sde,42,0.7,0.19047619047619047,0.0
q4,sde,43,0.7166666666666667,0.18604651162790697,0.02247379454926625
q4,sde,44,0.7333333333333333,0.20454545454545456,0.023333333333333334
q4,sde,45,0.75,0.2222222222222222,0.028235746545121544
q4,sde,46,0.7666666666666667,0.2391304347826087,0.04047072724585785
q4,sde,47,0.7833333333333333,0.2553191489361702,0.06415686274509805
q4,sde,48,0.8,0.2708333333333333,0.07999999999999999
q4,sde,49,0.8166666666666667,0.2857142857142857,0.08
q4,sde,50,0.8333333333333334,0.3,0.08214591369969856
q4,sde,51,0.85,0.3137254901960784,0.11199999999999999
q4,sde,52,0.8666666666666667,0.3269230769230769,0.11370373260359834
q4,sde,53,0.8833333333333333,0.33962264150943394,0.16
q4,sde,54,0.9,0.35185185185185186,0.16
q4,sde,55,0.9166666666666666,0.34545454545454546,0.24
q4,sde,56,0.9333333333333333,0.35714285714285715,0.24
q4,sde,57,0.95,0.3684210526315789,0.24600000000000002
q4,sde,58,0.9666666666666667,0.3793103448275862,0.2487777777777778
q4,sde,59,0.9833333333333333,0.3898305084745763,0.24904622259460968
q4,sde,60,1.0,0.4,0.304910051416674
q4,exact_dsde,1,0.016666666666666666,0.0,0.0
q4,exact_dsde,2,0.03333333333333333,0.0,0.0
q4,exact_dsde,3,0.05,0.3333333333333333,0.0
q4,exact_dsde,4,0.06666666666666667,0.25,0.0
q4,exact_dsde,5,0.08333333333333333,0.2,0.0
q4,exact_dsde,6,0.1,0.3333333333333333,0.0
q4,exact_dsde,7,0.11666666666666667,0.2857142857142857,0.0
q4,exact_dsde,8,0.13333333333333333,0.25,0.0
q4,exact_dsde,9,0.15,0.2222222222222222,0.0
q4,exact_dsde,10,0.16666666666666666,0.2,0.0
q4,exact_dsde,11,0.18333333333333332,0.18181818181818182,0.0
q4,exact_dsde,12,0.2,0.16666666666666666,0.0
q4,exact_dsde,13,0.21666666666666667,0.15384615384615385,0.0
q4,exact_dsde,14,0.23333333333333334,0.14285714285714285,0.0
q4,exact_dsde,15,0.25,0.13333333333333333,0.0
q4,exact_dsde,16,0.26666666666666666,0.1875,0.0
q4,exact_dsde,17,0.2833333333333333,0.23529411764705882,0.0
q4,exact_dsde,18,0.3,0.2222222222222222,0.0
q4,exact_dsde,19,0.31666666666666665,0.2631578947368421,0.0
q4,exact_dsde,20,0.3333333333333333,0.25,0.0
q4,exact_dsde,21,0.35,0.23809523809523808,0.0
q4,exact_dsde,22,0.36666666666666664,0.22727272727272727,0.0
q4,exact_dsde,23,0.38333333333333336,0.21739130434782608,0.0
q4,exact_dsde,24,0.4,0.20833333333333334,0.0
q4,exact_dsde,25,0.4166666666666667,0.2,0.0
q4,exact_dsde,26,0.43333333333333335,0.19230769230769232,0.0
q4,exact_dsde,27,0.45,0.2222222222222222,0.0
q4,exact_dsde,28,0.4666666666666667,0.21428571428571427,0.0
q4,exact_dsde,29,0.48333333333333334,0.2413793103448276,0.0
q4,exact_dsde,30,0.5,0.23333333333333334,0.0
q4,exact_dsde,31,0.5166666666666667,0.25806451612903225,0.0
q4,exact_dsde,32,0.5333333333333333,0.25,0.0
q4,exact_dsde,33,0.55,0.24242424242424243,0.0
q4,exact_dsde,34,0.5666666666666667,0.23529411764705882,0.0
q4,exact_dsde,35,0.5833333333333334,0.22857142857142856,0.0
q4,exact_dsde,36,0.6,0.2222222222222222,0.0
q4,exact_dsde,37,0.6166666666666667,0.21621621621621623,0.0
q4,exact_dsde,38,0.6333333333333333,0.21052631578947367,0.0
q4,exact_dsde,39,0.65,0.20512820512820512,0.0
q4,exact_dsde,40,0.6666666666666666,0.2,0.0
q4,exact_dsde,41,0.6833333333333333,0.1951219512195122,0.0
q4,exact_dsde,42,0.7,0.19047619047619047,0.0
q4,exact_dsde,43,0.7166666666666667,0.20930232558139536,0.06666666666666667
q4,exact_dsde,44,0.7333333333333333,0.22727272727272727,0.13333333333333333
q4,exact_dsde,45,0.75,0.2222222222222222,0.13333333333333333
q4,exact_dsde,46,0.7666666666666667,0.2391304347826087,0.13333333333333333
q4,exact_dsde,47,0.7833333333333333,0.2553191489361702,0.13333333333333333
q4,exact_dsde,48,0.8,0.2708333333333333,0.2
q4,exact_dsde,49,0.8166666666666667,0.2857142857142857,0.2
q4,exact_dsde,50,0.8333333333333334,0.3,0.2
q4,exact_dsde,51,0.85,0.3137254901960784,0.2
q4,exact_dsde,52,0.8666666666666667,0.3269230769230769,0.2
